FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,CANTIDAD
03/07/2020 12:00:00 AM,99,VICHADA,"99,001",PUERTO CARREÑO,1
03/08/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
03/08/2020 12:00:00 AM,19,CAUCA,"19,001",POPAYAN,1
03/08/2020 12:00:00 AM,19,CAUCA,"19,110",BUENOS AIRES,1
03/08/2020 12:00:00 AM,20,CESAR,"20,570",PUEBLO BELLO,1
03/08/2020 12:00:00 AM,23,CÓRDOBA,"23,001",MONTERIA,1
03/08/2020 12:00:00 AM,25,CUNDINAMARCA,"25,175",CHIA,1
03/08/2020 12:00:00 AM,50,META,"50,689",SAN MARTIN,1
03/08/2020 12:00:00 AM,70,SUCRE,"70,001",SINCELEJO,1
03/08/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,109",BUENAVENTURA,1
03/08/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,834",TULUA,1
03/09/2020 12:00:00 AM,5,ANTIOQUIA,"5,034",ANDES,1
03/09/2020 12:00:00 AM,5,ANTIOQUIA,"5,088",BELLO,1
03/09/2020 12:00:00 AM,5,ANTIOQUIA,"5,440",MARINILLA,1
03/09/2020 12:00:00 AM,5,ANTIOQUIA,"5,690",SANTO DOMINGO,1
03/09/2020 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,1
03/09/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",3
03/09/2020 12:00:00 AM,15,BOYACÁ,"15,322",GUATEQUE,1
03/09/2020 12:00:00 AM,19,CAUCA,"19,001",POPAYAN,1
03/09/2020 12:00:00 AM,23,CÓRDOBA,"23,189",CIENAGA DE ORO,1
03/09/2020 12:00:00 AM,41,HUILA,"41,016",AIPE,1
03/09/2020 12:00:00 AM,41,HUILA,"41,524",PALERMO,1
03/09/2020 12:00:00 AM,44,LA GUAJIRA,"44,378",HATONUEVO,1
03/09/2020 12:00:00 AM,47,MAGDALENA,"47,001",SANTA MARTA,1
03/09/2020 12:00:00 AM,54,NORTE DE SANTANDER,"54,001",CUCUTA,1
03/09/2020 12:00:00 AM,70,SUCRE,"70,235",GALERAS,1
03/09/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
03/09/2020 12:00:00 AM,88,SAN ANDRÉS ISLAS,"88,001",SAN ANDRES,1
03/09/2020 12:00:00 AM,95,GUAVIARE,"95,015",CALAMAR,1
03/10/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,2
03/10/2020 12:00:00 AM,5,ANTIOQUIA,"5,125",CAICEDO,1
03/10/2020 12:00:00 AM,5,ANTIOQUIA,"5,129",CALDAS,1
03/10/2020 12:00:00 AM,5,ANTIOQUIA,"5,400",LA UNION,1
03/10/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
03/10/2020 12:00:00 AM,15,BOYACÁ,"15,238",DUITAMA,1
03/10/2020 12:00:00 AM,19,CAUCA,"19,001",POPAYAN,3
03/10/2020 12:00:00 AM,19,CAUCA,"19,532",PATIA,1
03/10/2020 12:00:00 AM,20,CESAR,"20,238",EL COPEY,1
03/10/2020 12:00:00 AM,50,META,"50,313",GRANADA,1
03/10/2020 12:00:00 AM,50,META,"50,680",SAN CARLOS DE GUAROA,1
03/10/2020 12:00:00 AM,70,SUCRE,"70,708",SAN MARCOS,1
03/10/2020 12:00:00 AM,73,TOLIMA,"73,563",PRADO,1
03/10/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,2
03/11/2020 12:00:00 AM,5,ANTIOQUIA,"5,318",GUARNE,1
03/11/2020 12:00:00 AM,5,ANTIOQUIA,"5,360",ITAGUI,1
03/11/2020 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,1
03/11/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",4
03/11/2020 12:00:00 AM,19,CAUCA,"19,001",POPAYAN,1
03/11/2020 12:00:00 AM,19,CAUCA,"19,075",BALBOA,1
03/11/2020 12:00:00 AM,19,CAUCA,"19,450",MERCADERES,1
03/11/2020 12:00:00 AM,20,CESAR,"20,001",VALLEDUPAR,1
03/11/2020 12:00:00 AM,25,CUNDINAMARCA,"25,473",MOSQUERA,1
03/11/2020 12:00:00 AM,41,HUILA,"41,001",NEIVA,1
03/11/2020 12:00:00 AM,44,LA GUAJIRA,"44,001",RIOHACHA,1
03/11/2020 12:00:00 AM,50,META,"50,370",URIBE,1
03/11/2020 12:00:00 AM,50,META,"50,689",SAN MARTIN,1
03/11/2020 12:00:00 AM,54,NORTE DE SANTANDER,"54,874",VILLA DEL ROSARIO,1
03/11/2020 12:00:00 AM,68,SANTANDER,"68,001",BUCARAMANGA,1
03/11/2020 12:00:00 AM,73,TOLIMA,"73,411",LIBANO,1
03/11/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,3
03/12/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,2
03/12/2020 12:00:00 AM,5,ANTIOQUIA,"5,088",BELLO,1
03/12/2020 12:00:00 AM,8,ATLÁNTICO,"8,758",SOLEDAD,1
03/12/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
03/12/2020 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,1
03/12/2020 12:00:00 AM,13,BOLÍVAR,"13,670",SAN PABLO,1
03/12/2020 12:00:00 AM,15,BOYACÁ,"15,204",COMBITA,1
03/12/2020 12:00:00 AM,15,BOYACÁ,"15,537",PAZ DE RIO,1
03/12/2020 12:00:00 AM,15,BOYACÁ,"15,723",SATIVASUR,1
03/12/2020 12:00:00 AM,19,CAUCA,"19,001",POPAYAN,1
03/12/2020 12:00:00 AM,19,CAUCA,"19,318",GUAPI,1
03/12/2020 12:00:00 AM,25,CUNDINAMARCA,"25,281",FOSCA,1
03/12/2020 12:00:00 AM,41,HUILA,"41,132",CAMPOALEGRE,1
03/12/2020 12:00:00 AM,41,HUILA,"41,615",RIVERA,1
03/12/2020 12:00:00 AM,52,NARIÑO,"52,079",BARBACOAS,1
03/12/2020 12:00:00 AM,85,CASANARE,"85,440",VILLANUEVA,1
03/13/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,2
03/13/2020 12:00:00 AM,5,ANTIOQUIA,"5,034",ANDES,1
03/13/2020 12:00:00 AM,5,ANTIOQUIA,"5,088",BELLO,1
03/13/2020 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,1
03/13/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
03/13/2020 12:00:00 AM,17,CALDAS,"17,001",MANIZALES,1
03/13/2020 12:00:00 AM,19,CAUCA,"19,130",CAJIBIO,1
03/13/2020 12:00:00 AM,19,CAUCA,"19,355",INZA,1
03/13/2020 12:00:00 AM,25,CUNDINAMARCA,"25,286",FUNZA,1
03/13/2020 12:00:00 AM,25,CUNDINAMARCA,"25,754",SOACHA,1
03/13/2020 12:00:00 AM,27,CHOCÓ,"27,001",QUIBDO,1
03/13/2020 12:00:00 AM,44,LA GUAJIRA,"44,430",MAICAO,1
03/13/2020 12:00:00 AM,52,NARIÑO,"52,356",IPIALES,1
03/13/2020 12:00:00 AM,54,NORTE DE SANTANDER,"54,001",CUCUTA,1
03/13/2020 12:00:00 AM,68,SANTANDER,"68,001",BUCARAMANGA,1
03/13/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
03/13/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,834",TULUA,1
03/14/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/14/2020 12:00:00 AM,5,ANTIOQUIA,"5,847",URRAO,1
03/14/2020 12:00:00 AM,19,CAUCA,"19,130",CAJIBIO,1
03/14/2020 12:00:00 AM,41,HUILA,"41,132",CAMPOALEGRE,1
03/14/2020 12:00:00 AM,41,HUILA,"41,551",PITALITO,1
03/14/2020 12:00:00 AM,44,LA GUAJIRA,"44,430",MAICAO,1
03/14/2020 12:00:00 AM,50,META,"50,006",ACACIAS,1
03/15/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/15/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",2
03/15/2020 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,1
03/15/2020 12:00:00 AM,18,CAQUETÁ,"18,094",BELEN DE LOS ANDAQUIES,1
03/15/2020 12:00:00 AM,19,CAUCA,"19,001",POPAYAN,1
03/15/2020 12:00:00 AM,19,CAUCA,"19,130",CAJIBIO,1
03/15/2020 12:00:00 AM,25,CUNDINAMARCA,"25,754",SOACHA,1
03/15/2020 12:00:00 AM,47,MAGDALENA,"47,001",SANTA MARTA,1
03/15/2020 12:00:00 AM,81,ARAUCA,"81,001",ARAUCA,1
03/16/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/16/2020 12:00:00 AM,5,ANTIOQUIA,"5,310",GOMEZ PLATA,1
03/16/2020 12:00:00 AM,5,ANTIOQUIA,"5,318",GUARNE,1
03/16/2020 12:00:00 AM,5,ANTIOQUIA,"5,360",ITAGUI,1
03/16/2020 12:00:00 AM,5,ANTIOQUIA,"5,440",MARINILLA,1
03/16/2020 12:00:00 AM,5,ANTIOQUIA,"5,664",SAN PEDRO,1
03/16/2020 12:00:00 AM,5,ANTIOQUIA,"5,736",SEGOVIA,1
03/16/2020 12:00:00 AM,15,BOYACÁ,"15,087",BELEN,1
03/16/2020 12:00:00 AM,15,BOYACÁ,"15,238",DUITAMA,1
03/16/2020 12:00:00 AM,19,CAUCA,"19,355",INZA,1
03/16/2020 12:00:00 AM,19,CAUCA,"19,455",MIRANDA,1
03/16/2020 12:00:00 AM,19,CAUCA,"19,517",PAEZ,1
03/16/2020 12:00:00 AM,19,CAUCA,"19,743",SILVIA,1
03/16/2020 12:00:00 AM,25,CUNDINAMARCA,"25,178",CHIPAQUE,1
03/16/2020 12:00:00 AM,25,CUNDINAMARCA,"25,754",SOACHA,1
03/16/2020 12:00:00 AM,25,CUNDINAMARCA,"25,769",SUBACHOQUE,1
03/16/2020 12:00:00 AM,50,META,"50,006",ACACIAS,1
03/16/2020 12:00:00 AM,50,META,"50,590",PUERTO RICO,1
03/16/2020 12:00:00 AM,54,NORTE DE SANTANDER,"54,099",BOCHALEMA,1
03/16/2020 12:00:00 AM,54,NORTE DE SANTANDER,"54,599",RAGONVALIA,1
03/16/2020 12:00:00 AM,68,SANTANDER,"68,077",BARBOSA,1
03/16/2020 12:00:00 AM,73,TOLIMA,"73,168",CHAPARRAL,1
03/16/2020 12:00:00 AM,73,TOLIMA,"73,349",HONDA,1
03/16/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,109",BUENAVENTURA,1
03/16/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,497",OBANDO,1
03/16/2020 12:00:00 AM,81,ARAUCA,"81,736",SARAVENA,1
03/17/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/17/2020 12:00:00 AM,5,ANTIOQUIA,"5,736",SEGOVIA,1
03/17/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
03/17/2020 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,2
03/17/2020 12:00:00 AM,13,BOLÍVAR,"13,430",MAGANGUE,1
03/17/2020 12:00:00 AM,13,BOLÍVAR,"13,810",TIQUISIO,1
03/17/2020 12:00:00 AM,15,BOYACÁ,"15,491",NOBSA,1
03/17/2020 12:00:00 AM,73,TOLIMA,"73,001",IBAGUE,1
03/17/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,318",GUACARI,1
03/17/2020 12:00:00 AM,81,ARAUCA,"81,300",FORTUL,1
03/17/2020 12:00:00 AM,86,PUTUMAYO,"86,320",ORITO,1
03/18/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,3
03/18/2020 12:00:00 AM,5,ANTIOQUIA,"5,088",BELLO,1
03/18/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",3
03/18/2020 12:00:00 AM,15,BOYACÁ,"15,537",PAZ DE RIO,1
03/18/2020 12:00:00 AM,17,CALDAS,"17,042",ANSERMA,1
03/18/2020 12:00:00 AM,19,CAUCA,"19,001",POPAYAN,1
03/18/2020 12:00:00 AM,20,CESAR,"20,770",SAN MARTIN,1
03/18/2020 12:00:00 AM,44,LA GUAJIRA,"44,001",RIOHACHA,1
03/18/2020 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
03/18/2020 12:00:00 AM,50,META,"50,006",ACACIAS,1
03/18/2020 12:00:00 AM,52,NARIÑO,"52,356",IPIALES,1
03/18/2020 12:00:00 AM,63,QUINDÍO,"63,001",ARMENIA,1
03/18/2020 12:00:00 AM,66,RISARALDA,"66,001",PEREIRA,2
03/18/2020 12:00:00 AM,68,SANTANDER,"68,679",SAN GIL,1
03/18/2020 12:00:00 AM,73,TOLIMA,"73,168",CHAPARRAL,1
03/18/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,2
03/18/2020 12:00:00 AM,85,CASANARE,"85,001",YOPAL,1
03/19/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/19/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",4
03/19/2020 12:00:00 AM,15,BOYACÁ,"15,774",SUSACON,1
03/19/2020 12:00:00 AM,17,CALDAS,"17,001",MANIZALES,1
03/19/2020 12:00:00 AM,19,CAUCA,"19,693",SAN SEBASTIAN,1
03/19/2020 12:00:00 AM,20,CESAR,"20,001",VALLEDUPAR,1
03/19/2020 12:00:00 AM,44,LA GUAJIRA,"44,430",MAICAO,1
03/19/2020 12:00:00 AM,47,MAGDALENA,"47,189",CIENAGA,1
03/19/2020 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
03/19/2020 12:00:00 AM,50,META,"50,568",PUERTO GAITAN,1
03/19/2020 12:00:00 AM,66,RISARALDA,"66,001",PEREIRA,1
03/19/2020 12:00:00 AM,73,TOLIMA,"73,678",SAN LUIS,1
03/19/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,2
03/19/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,834",TULUA,1
03/19/2020 12:00:00 AM,81,ARAUCA,"81,300",FORTUL,1
03/20/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
03/20/2020 12:00:00 AM,19,CAUCA,"19,698",SANTANDER DE QUILICHAO,1
03/20/2020 12:00:00 AM,25,CUNDINAMARCA,"25,473",MOSQUERA,1
03/20/2020 12:00:00 AM,50,META,"50,313",GRANADA,1
03/21/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/22/2020 12:00:00 AM,25,CUNDINAMARCA,"25,307",GIRARDOT,1
03/22/2020 12:00:00 AM,47,MAGDALENA,"47,001",SANTA MARTA,1
03/22/2020 12:00:00 AM,81,ARAUCA,"81,001",ARAUCA,1
03/22/2020 12:00:00 AM,99,VICHADA,"99,001",PUERTO CARREÑO,1
03/23/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",4
03/23/2020 12:00:00 AM,50,META,"50,313",GRANADA,1
03/23/2020 12:00:00 AM,50,META,"50,683",SAN JUAN DE ARAMA,1
03/23/2020 12:00:00 AM,99,VICHADA,"99,001",PUERTO CARREÑO,1
03/24/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/24/2020 12:00:00 AM,5,ANTIOQUIA,"5,604",REMEDIOS,1
03/24/2020 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,1
03/24/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",2
03/24/2020 12:00:00 AM,20,CESAR,"20,001",VALLEDUPAR,1
03/24/2020 12:00:00 AM,25,CUNDINAMARCA,"25,290",FUSAGASUGA,1
03/24/2020 12:00:00 AM,27,CHOCÓ,"27,001",QUIBDO,1
03/24/2020 12:00:00 AM,41,HUILA,"41,524",PALERMO,1
03/24/2020 12:00:00 AM,52,NARIÑO,"52,079",BARBACOAS,1
03/24/2020 12:00:00 AM,70,SUCRE,"70,001",SINCELEJO,1
03/24/2020 12:00:00 AM,81,ARAUCA,"81,001",ARAUCA,1
03/24/2020 12:00:00 AM,81,ARAUCA,"81,736",SARAVENA,1
03/25/2020 12:00:00 AM,5,ANTIOQUIA,"5,088",BELLO,1
03/25/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
03/25/2020 12:00:00 AM,23,CÓRDOBA,"23,660",SAHAGUN,1
03/25/2020 12:00:00 AM,50,META,"50,313",GRANADA,1
03/25/2020 12:00:00 AM,54,NORTE DE SANTANDER,"54,498",OCAÑA,1
03/25/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,109",BUENAVENTURA,1
03/26/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/26/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
03/26/2020 12:00:00 AM,25,CUNDINAMARCA,"25,817",TOCANCIPA,1
03/26/2020 12:00:00 AM,50,META,"50,006",ACACIAS,1
03/26/2020 12:00:00 AM,95,GUAVIARE,"95,001",SAN JOSE DEL GUAVIARE,1
03/27/2020 12:00:00 AM,5,ANTIOQUIA,"5,154",CAUCASIA,1
03/27/2020 12:00:00 AM,13,BOLÍVAR,"13,810",TIQUISIO,1
03/27/2020 12:00:00 AM,15,BOYACÁ,"15,204",COMBITA,1
03/27/2020 12:00:00 AM,47,MAGDALENA,"47,288",FUNDACION,1
03/27/2020 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
03/27/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,147",CARTAGO,1
03/28/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",2
03/28/2020 12:00:00 AM,15,BOYACÁ,"15,238",DUITAMA,1
03/28/2020 12:00:00 AM,19,CAUCA,"19,743",SILVIA,1
03/28/2020 12:00:00 AM,27,CHOCÓ,"27,075",BAHIA SOLANO,1
03/28/2020 12:00:00 AM,52,NARIÑO,"52,835",SAN ANDRES DE TUMACO,1
03/28/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,147",CARTAGO,1
03/29/2020 12:00:00 AM,5,ANTIOQUIA,"5,591",PUERTO TRIUNFO,1
03/29/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
03/29/2020 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
03/30/2020 12:00:00 AM,5,ANTIOQUIA,"5,129",CALDAS,1
03/30/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
03/30/2020 12:00:00 AM,13,BOLÍVAR,"13,810",TIQUISIO,1
03/30/2020 12:00:00 AM,18,CAQUETÁ,"18,247",EL DONCELLO,1
03/30/2020 12:00:00 AM,23,CÓRDOBA,"23,555",PLANETA RICA,1
03/30/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
03/31/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/31/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
04/01/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,2
04/01/2020 12:00:00 AM,5,ANTIOQUIA,"5,088",BELLO,1
04/01/2020 12:00:00 AM,5,ANTIOQUIA,"5,318",GUARNE,1
04/01/2020 12:00:00 AM,5,ANTIOQUIA,"5,837",TURBO,1
04/01/2020 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,1
04/01/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",3
04/01/2020 12:00:00 AM,19,CAUCA,"19,050",ARGELIA,1
04/01/2020 12:00:00 AM,25,CUNDINAMARCA,"25,286",FUNZA,1
04/01/2020 12:00:00 AM,25,CUNDINAMARCA,"25,899",ZIPAQUIRA,1
04/01/2020 12:00:00 AM,41,HUILA,"41,551",PITALITO,1
04/01/2020 12:00:00 AM,44,LA GUAJIRA,"44,001",RIOHACHA,1
04/01/2020 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
04/01/2020 12:00:00 AM,52,NARIÑO,"52,835",SAN ANDRES DE TUMACO,1
04/01/2020 12:00:00 AM,70,SUCRE,"70,001",SINCELEJO,2
04/01/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
04/02/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
04/02/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
04/02/2020 12:00:00 AM,13,BOLÍVAR,"13,473",MORALES,1
04/02/2020 12:00:00 AM,15,BOYACÁ,"15,001",TUNJA,1
04/02/2020 12:00:00 AM,54,NORTE DE SANTANDER,"54,001",CUCUTA,1
04/02/2020 12:00:00 AM,54,NORTE DE SANTANDER,"54,405",LOS PATIOS,1
04/02/2020 12:00:00 AM,66,RISARALDA,"66,001",PEREIRA,1
04/02/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,364",JAMUNDI,1
04/02/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,823",TORO,1
04/03/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
04/03/2020 12:00:00 AM,15,BOYACÁ,"15,804",TIBANA,1
04/03/2020 12:00:00 AM,20,CESAR,"20,011",AGUACHICA,1
04/03/2020 12:00:00 AM,25,CUNDINAMARCA,"25,473",MOSQUERA,1
04/03/2020 12:00:00 AM,27,CHOCÓ,"27,075",BAHIA SOLANO,1
04/03/2020 12:00:00 AM,41,HUILA,"41,001",NEIVA,1
04/03/2020 12:00:00 AM,50,META,"50,711",VISTAHERMOSA,1
04/03/2020 12:00:00 AM,54,NORTE DE SANTANDER,"54,553",PUERTO SANTANDER,1
04/03/2020 12:00:00 AM,68,SANTANDER,"68,406",LEBRIJA,1
04/03/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
04/03/2020 12:00:00 AM,91,AMAZONAS,"91,001",LETICIA,1
04/04/2020 12:00:00 AM,5,ANTIOQUIA,"5,088",BELLO,1
04/04/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",2
04/04/2020 12:00:00 AM,18,CAQUETÁ,"18,205",CURILLO,1
04/04/2020 12:00:00 AM,41,HUILA,"41,551",PITALITO,1
04/04/2020 12:00:00 AM,50,META,"50,313",GRANADA,1
04/04/2020 12:00:00 AM,50,META,"50,590",PUERTO RICO,1
04/04/2020 12:00:00 AM,66,RISARALDA,"66,001",PEREIRA,1
04/04/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
04/04/2020 12:00:00 AM,86,PUTUMAYO,"86,569",PUERTO CAICEDO,1
04/05/2020 12:00:00 AM,5,ANTIOQUIA,"5,045",APARTADO,1
04/05/2020 12:00:00 AM,5,ANTIOQUIA,"5,088",BELLO,1
04/05/2020 12:00:00 AM,52,NARIÑO,"52,079",BARBACOAS,1
04/05/2020 12:00:00 AM,52,NARIÑO,"52,560",POTOSI,1
04/05/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,2
04/06/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
04/06/2020 12:00:00 AM,5,ANTIOQUIA,"5,615",RIONEGRO,1
04/06/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
04/06/2020 12:00:00 AM,15,BOYACÁ,"15,185",CHITARAQUE,1
04/06/2020 12:00:00 AM,19,CAUCA,"19,397",LA VEGA,1
04/06/2020 12:00:00 AM,44,LA GUAJIRA,"44,001",RIOHACHA,1
04/06/2020 12:00:00 AM,54,NORTE DE SANTANDER,"54,498",OCAÑA,1
04/06/2020 12:00:00 AM,85,CASANARE,"85,001",YOPAL,1
04/07/2020 12:00:00 AM,8,ATLÁNTICO,"8,758",SOLEDAD,1
04/07/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",2
04/07/2020 12:00:00 AM,25,CUNDINAMARCA,"25,754",SOACHA,1
04/07/2020 12:00:00 AM,44,LA GUAJIRA,"44,430",MAICAO,1
04/07/2020 12:00:00 AM,50,META,"50,330",MESETAS,1
04/07/2020 12:00:00 AM,52,NARIÑO,"52,835",SAN ANDRES DE TUMACO,1
04/07/2020 12:00:00 AM,54,NORTE DE SANTANDER,"54,001",CUCUTA,1
04/07/2020 12:00:00 AM,70,SUCRE,"70,001",SINCELEJO,2
04/08/2020 12:00:00 AM,5,ANTIOQUIA,"5,585",PUERTO NARE,1
04/08/2020 12:00:00 AM,5,ANTIOQUIA,"5,615",RIONEGRO,1
04/08/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",2
04/08/2020 12:00:00 AM,25,CUNDINAMARCA,"25,214",COTA,1
04/08/2020 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
04/08/2020 12:00:00 AM,50,META,"50,683",SAN JUAN DE ARAMA,1
04/08/2020 12:00:00 AM,73,TOLIMA,"73,001",IBAGUE,1
04/08/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,834",TULUA,1
04/08/2020 12:00:00 AM,97,VAUPÉS,"97,001",MITU,1
04/09/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",12
04/09/2020 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,2
04/09/2020 12:00:00 AM,15,BOYACÁ,"15,238",DUITAMA,1
04/09/2020 12:00:00 AM,19,CAUCA,"19,001",POPAYAN,1
04/09/2020 12:00:00 AM,20,CESAR,"20,001",VALLEDUPAR,1
04/09/2020 12:00:00 AM,20,CESAR,"20,710",SAN ALBERTO,1
04/09/2020 12:00:00 AM,25,CUNDINAMARCA,"25,126",CAJICA,1
04/09/2020 12:00:00 AM,25,CUNDINAMARCA,"25,430",MADRID,1
04/09/2020 12:00:00 AM,25,CUNDINAMARCA,"25,754",SOACHA,2
04/09/2020 12:00:00 AM,25,CUNDINAMARCA,"25,817",TOCANCIPA,1
04/09/2020 12:00:00 AM,25,CUNDINAMARCA,"25,875",VILLETA,1
04/09/2020 12:00:00 AM,27,CHOCÓ,"27,001",QUIBDO,1
04/09/2020 12:00:00 AM,41,HUILA,"41,298",GARZON,1
04/09/2020 12:00:00 AM,44,LA GUAJIRA,"44,090",DIBULLA,1
04/09/2020 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
04/09/2020 12:00:00 AM,54,NORTE DE SANTANDER,"54,001",CUCUTA,1
04/09/2020 12:00:00 AM,73,TOLIMA,"73,001",IBAGUE,1
04/09/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,8
04/09/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,113",BUGALAGRANDE,1
04/09/2020 12:00:00 AM,76,VALLE DEL CAUCA,"76,834",TULUA,1
04/10/2020 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
04/10/2020 12:00:00 AM,5,ANTIOQUIA,"5,615",RIONEGRO,1
04/10/2020 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",9
